widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3
18,'s,2.0,1.0,1.0,POS,case,,,,,,80,"And beyond this general resolve , we are called to act a responsible role in the world 's great concerns or conflicts --",5,4,4,0.00240818783865141,0.125,0.142857142857143,2.08048202372184,0.701838730514401,156,0.00395106754805866,0.0861244019138756,0.111940298507463,3.33301387387288,1.5136314809964
19,great,4.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,80,"And beyond this general resolve , we are called to act a responsible role in the world 's great concerns or conflicts --",5,4,5,0.00301023479831427,0.25,0.5,3.60616602095468,0.516992500144231,81,0.00205151584226123,0.00641025641025641,0.0555555555555556,6.78355398444408,2.28116140904594
20,concerns,7.0,2.0,1.0,NNS,nmod:in,2.0,2.0,2.0,2.0,-1.0,80,"And beyond this general resolve , we are called to act a responsible role in the world 's great concerns or conflicts --",5,4,1,0.000602046959662854,0.2,1.0,2.32192809488736,0.0,1,2.53273560772991e-05,0.0123456790123457,1.0,6.33985000288463,0.0
21,or,2.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,80,"And beyond this general resolve , we are called to act a responsible role in the world 's great concerns or conflicts --",5,4,9,0.00541842263696568,1.0,1.0,1.66837945026519,0.0,111,0.0028113365245802,1.0,1.0,3.88253648518402,0.714987593011417
22,conflicts,9.0,2.0,1.0,NNS,nmod:in,1.0,1.0,1.0,1.0,0.0,80,"And beyond this general resolve , we are called to act a responsible role in the world 's great concerns or conflicts --",5,4,1,0.000602046959662854,0.111111111111111,1.0,3.16992500144231,0.0,1,2.53273560772991e-05,0.00900900900900901,1.0,6.79441586635011,0.0
23,--,,,,:,,,,,,,80,"And beyond this general resolve , we are called to act a responsible role in the world 's great concerns or conflicts --",5,4
1,whether,4.0,2.0,1.0,IN,mark,3.0,3.0,3.0,3.0,-2.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,1,0.000602046959662854,0.00826446280991736,0.0,6.9188632372746,0.0,12,0.000303928272927589,0.000816326530612245,0.0,8.65079284162864,2.83431709766774
2,they,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,7,0.00421432871763998,1.0,1.0,3.65231678517531,0.726780405892906,136,0.00344452042651268,0.0833333333333333,0.5,5.57824358957613,1.18868298271841
3,touch,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,1,0.000602046959662854,0.142857142857143,1.0,2.8073549220576,0.0,2,5.06547121545982e-05,0.00735294117647059,1.0,7.18643253005629,0.0
4,upon,4.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,6,0.00361228175797712,1.0,1.0,1.88415361159695,0.597493750120193,52,0.00131702251601955,0.5,1.0,3.51363576610817,0.71246110406515
5,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,113,0.0680313064419025,0.333333333333333,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.230769230769231,1.0,2.74917326769894,0.87789225295395
6,affairs,5.0,2.0,1.0,NNS,nmod:upon,3.0,3.0,3.0,3.0,-2.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,1,0.000602046959662854,0.00884955752212389,0.5,6.82017896241519,1.0,4,0.000101309424309196,0.000442282176028306,0.0833333333333333,6.859288781659,2.98863996174996
7,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,95,0.0571944611679711,1.0,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,0.25,1.0,1.70240777240252,0.42749345896955
8,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,25,0.0150511739915713,0.0421052631578947,1.0,2.86328816931055,0.37569269691115,789,0.019983283944989,0.0449438202247191,1.0,3.92641885050008,1.22415491206816
9,vast,4.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,1,0.000602046959662854,0.04,0.25,4.64385618977472,2.0,5,0.000126636780386495,0.00380228136882129,0.0131578947368421,8.40997425558317,2.9331560056659
10,region,5.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,1,0.000602046959662854,1.0,1.0,0.0,0.0,2,5.06547121545982e-05,0.2,0.333333333333333,6.45952476183847,1.29248125036058
11,",",,,,",",,,,,,,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6
12,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,113,0.0680313064419025,0.0869565217391304,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.0601769911504425,1.0,2.74917326769894,0.87789225295395
13,fate,3.0,1.0,1.0,NN,nmod:upon,3.0,3.0,3.0,3.0,-2.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,3,0.00180614087898856,0.0176991150442478,0.1,5.21345264161013,1.10730936496245,10,0.000253273560772991,0.00132684652808492,0.00735294117647059,8.05750536197607,3.47176166290562
14,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,95,0.0571944611679711,0.666666666666667,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,0.3,1.0,1.70240777240252,0.42749345896955
15,an,2.0,1.0,1.0,DT,det,5.0,5.0,5.0,5.0,-4.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,3,0.00180614087898856,0.0105263157894737,0.5,3.0516060363507,0.333333333333333,97,0.00245675353949801,0.00295683027794205,0.333333333333333,5.83447381900075,1.4810044891981
16,island,5.0,2.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,1,0.000602046959662854,0.333333333333333,1.0,1.58496250072116,0.0,1,2.53273560772991e-05,0.0103092783505155,0.2,6.59991284218713,2.32192809488736
17,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,42,0.0252859723058399,1.0,1.0,1.93145914722911,0.424817865319376,808,0.0204645037104577,1.0,1.0,3.34290743706567,0.901193404818875
18,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,113,0.0680313064419025,0.214285714285714,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.252475247524752,1.0,2.74917326769894,0.87789225295395
19,Pacific,7.0,3.0,1.0,NNP,nmod:in,2.0,2.0,2.0,2.0,-1.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,2,0.00120409391932571,0.00884955752212389,0.111111111111111,3.41008948120759,1.58496250072116,2,5.06547121545982e-05,0.000442282176028306,0.00490196078431373,6.36385388873634,3.83621267098575
20,",",,,,",",,,,,,,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6
21,or,2.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,9,0.00541842263696568,0.00869565217391304,1.0,1.66837945026519,0.0,111,0.0028113365245802,0.00752212389380531,1.0,3.88253648518402,0.714987593011417
22,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,113,0.0680313064419025,0.111111111111111,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.0540540540540541,0.0588235294117647,2.74917326769894,0.87789225295395
23,use,3.0,1.0,1.0,NN,nmod:upon,2.0,2.0,2.0,2.0,-1.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,2,0.00120409391932571,0.00884955752212389,1.0,4.99505198192875,0.792481250360578,24,0.000607856545855178,0.00176912870411322,0.166666666666667,6.87881201145327,2.2886935617033
24,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,95,0.0571944611679711,0.5,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,0.375,1.0,1.70240777240252,0.42749345896955
25,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,25,0.0150511739915713,0.0421052631578947,1.0,2.86328816931055,0.37569269691115,789,0.019983283944989,0.0449438202247191,0.111111111111111,3.92641885050008,1.22415491206816
26,canal,5.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,1,0.000602046959662854,0.04,0.25,4.64385618977472,2.0,1,2.53273560772991e-05,0.00126742712294043,0.0131578947368421,9.62388149001346,6.24792751344359
27,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,42,0.0252859723058399,1.0,1.0,1.93145914722911,0.424817865319376,808,0.0204645037104577,1.0,1.0,3.34290743706567,0.901193404818875
28,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,113,0.0680313064419025,0.214285714285714,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.252475247524752,1.0,2.74917326769894,0.87789225295395
29,Middle,5.0,2.0,1.0,NNP,compound,1.0,1.0,1.0,1.0,0.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,1,0.000602046959662854,0.00884955752212389,0.111111111111111,6.82017896241519,3.16992500144231,7,0.000177291492541094,0.00176912870411322,0.00980392156862745,6.8093883731506,3.95175189967255
30,East,3.0,1.0,1.0,NNP,nmod:in,2.0,2.0,2.0,2.0,-1.0,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6,1,0.000602046959662854,1.0,1.0,0.0,0.0,3,7.59820682318973e-05,0.285714285714286,0.5,4.91893896713925,0.666666666666667
31,.,,,,.,,,,,,,81,"whether they touch upon the affairs of a vast region , the fate of an island in the Pacific , or the use of a canal in the Middle East .",8,6
1,Only,4.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,7,0.00421432871763998,0.0165289256198347,0.0,3.71140479026453,0.369280357245879,73,0.00184889699364283,0.00244897959183673,0.0,5.70613491923605,1.66000324302522
2,in,2.0,1.0,0.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,42,0.0252859723058399,0.142857142857143,0.5,1.93145914722911,0.424817865319376,808,0.0204645037104577,0.0684931506849315,0.166666666666667,3.34290743706567,0.901193404818875
3,respecting,9.0,3.0,1.0,VBG,advcl,3.0,3.0,3.0,3.0,-2.0,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,1,0.000602046959662854,0.0238095238095238,1.0,5.39231742277876,0.0,3,7.59820682318973e-05,0.00123762376237624,0.2,7.63892583888058,1.10730936496245
4,the,2.0,1.0,0.0,DT,det,5.0,5.0,6.0,5.0,-4.25,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,113,0.0680313064419025,1.0,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,1.0,1.0,2.74917326769894,0.87789225295395
5,hopes,4.0,1.0,1.0,NNS,nsubj,4.0,4.0,5.0,4.0,-3.25,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,4,0.00240818783865141,0.0265486725663717,1.0,4.17641234627052,0.903677461028802,18,0.000455892409391384,0.00398053958425475,0.333333333333333,7.18363084765414,3.2956512640775
6,and,3.0,1.0,1.0,CC,cc,5.0,5.0,6.0,5.0,-4.25,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,63,0.0379289584587598,0.25,0.333333333333333,1.55707485278873,0.24348968258547,1549,0.0392320745637363,0.222222222222222,0.222222222222222,2.60053892310722,0.707957414545442
7,cultures,6.0,2.0,1.0,NNS,conj:and,3.0,3.0,4.0,3.0,-2.25,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,1,0.000602046959662854,0.0158730158730159,1.0,5.97727992349992,0.0,1,2.53273560772991e-05,0.000645577792123951,0.25,10.5971214287896,2.0
8,of,2.0,1.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,95,0.0571944611679711,1.0,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955
9,others,4.0,2.0,1.0,NNS,nmod:of,2.0,2.0,3.0,2.0,-1.25,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,3,0.00180614087898856,0.0210526315789474,1.0,4.57489123912768,0.0,29,0.000734493326241674,0.00473092844470727,1.0,6.83956213811035,1.5891384012739
10,will,3.0,1.0,1.0,MD,ccomp,5.0,5.0,2.0,5.0,-3.25,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,7,0.00421432871763998,0.333333333333333,0.5,2.08576822187255,0.142857142857143,330,0.0083580275055087,0.0689655172413793,0.125,4.1570212343286,1.94791737813629
11,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,51,0.0307043949428055,0.285714285714286,1.0,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.0212121212121212,0.5,3.31849557808692,1.00709304700192
12,practice,7.0,2.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,2,0.00120409391932571,0.0196078431372549,0.5,5.53237138237513,0.5,5,0.000126636780386495,0.000979431929480901,0.142857142857143,9.65091393312154,3.72188336787466
13,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,113,0.0680313064419025,0.5,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.2,1.0,2.74917326769894,0.87789225295395
14,equality,8.0,4.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,3,0.00180614087898856,0.0176991150442478,1.0,6.16194932525825,0.666666666666667,7,0.000177291492541094,0.000884564352056612,1.0,7.62287277061273,2.0020029243307
15,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,95,0.0571944611679711,0.666666666666667,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,0.428571428571429,1.0,1.70240777240252,0.42749345896955
16,all,2.0,1.0,1.0,DT,det,3.0,3.0,3.0,3.0,-2.0,82,Only in respecting the hopes and cultures of others will we practice the equality of all nations .,5,5,26,0.0156532209512342,0.0947368421052632,1.0,3.3244530056033,0.0769230769230769,255,0.00645847579971127,0.0266114725014784,0.666666666666667,5.17198861245958,1.46355913653528
